ano,parto,regiao,uf,grupo,criticidade,records
2017,CESARIANO,Centro-Oeste,MT,1,0,1286
2018,CESARIANO,Sul,PR,4,0,1285
2010,CESARIANO,Nordeste,SE,5,0,1283
2012,CESARIANO,Nordeste,MA,1,2,1282
2019,CESARIANO,Sudeste,MG,5,1,1281
2010,CESARIANO,Sudeste,SP,2,0,1280
2017,CESARIANO,Sudeste,SP,2,0,1280
2018,CESARIANO,Nordeste,AL,3,1,1279
2016,CESARIANO,Sudeste,SP,2,0,1277
2012,CESARIANO,Sul,SC,4,1,1275
2012,NORMAL,Nordeste,PI,3,1,1271
2017,NORMAL,Norte,AP,2,1,1269
2018,CESARIANO,Norte,TO,3,0,1269
2019,NORMAL,Centro-Oeste,MT,1,0,1269
2010,NORMAL,Nordeste,RN,3,0,1268
2019,NORMAL,Nordeste,AL,3,1,1268
2017,CESARIANO,Nordeste,AL,3,1,1267
2015,NORMAL,Centro-Oeste,GO,3,2,1266
2016,CESARIANO,Norte,TO,2,0,1266
2010,NORMAL,Nordeste,PI,3,1,1265
2012,NORMAL,Sudeste,ES,3,0,1265
2011,NORMAL,Norte,PA,4,1,1264
2012,CESARIANO,Sudeste,RJ,4,0,1263
2014,CESARIANO,Sul,PR,4,0,1262
2015,CESARIANO,Nordeste,AL,3,1,1260
2014,CESARIANO,Centro-Oeste,MT,1,0,1257
2011,NORMAL,Nordeste,PI,3,1,1255
2014,CESARIANO,Sudeste,MG,5,1,1255
2019,CESARIANO,Sul,SC,5,1,1255
2017,NORMAL,Norte,TO,2,0,1254
2016,NORMAL,Nordeste,BA,5,1,1252
2017,CESARIANO,Norte,TO,2,0,1251
2011,NORMAL,Norte,RO,1,0,1250
2019,NORMAL,Norte,TO,2,2,1248
2018,NORMAL,Norte,AP,2,1,1247
2019,NORMAL,Centro-Oeste,GO,3,1,1246
2017,CESARIANO,Sudeste,MG,5,1,1244
2014,NORMAL,Nordeste,AL,3,1,1242
2013,CESARIANO,Sul,SC,4,1,1241
2017,CESARIANO,Norte,RO,1,0,1241
2018,NORMAL,Norte,TO,3,0,1241
2014,CESARIANO,Nordeste,SE,1,0,1237
2015,CESARIANO,Norte,AC,1,0,1236
2018,NORMAL,Centro-Oeste,GO,3,2,1236
2019,CESARIANO,Nordeste,SE,1,0,1236
2019,CESARIANO,Nordeste,CE,2,1,1234
2017,NORMAL,Centro-Oeste,MT,1,0,1232
2019,CESARIANO,Centro-Oeste,GO,3,1,1232
2013,NORMAL,Nordeste,MA,4,1,1231
2010,CESARIANO,Norte,TO,4,0,1230
2011,CESARIANO,Nordeste,SE,1,2,1230
2014,NORMAL,Nordeste,AL,1,2,1227
2016,CESARIANO,Nordeste,SE,1,1,1227
2017,NORMAL,Norte,TO,3,0,1227
2018,CESARIANO,Nordeste,AL,1,2,1226
2014,CESARIANO,Nordeste,MA,1,2,1225
2014,CESARIANO,Norte,AC,2,0,1225
2016,CESARIANO,Nordeste,RN,1,2,1225
2015,CESARIANO,Norte,TO,4,0,1223
2016,CESARIANO,Nordeste,BA,3,1,1223
2011,NORMAL,Norte,TO,2,1,1222
2012,CESARIANO,Norte,TO,4,0,1222
2013,NORMAL,Norte,AP,2,1,1222
2016,NORMAL,Sudeste,ES,3,0,1221
2013,NORMAL,Nordeste,AL,1,2,1218
2015,CESARIANO,Nordeste,MA,1,2,1217
2015,NORMAL,Norte,AP,2,1,1213
2015,CESARIANO,Nordeste,BA,3,1,1211
2010,NORMAL,Centro-Oeste,GO,3,2,1209
2015,CESARIANO,Sul,PR,4,0,1207
2014,NORMAL,Norte,AP,2,1,1206
2017,CESARIANO,Centro-Oeste,GO,3,1,1206
2018,NORMAL,Centro-Oeste,MT,1,0,1203
2011,CESARIANO,Centro-Oeste,MT,4,1,1201
2016,NORMAL,Centro-Oeste,GO,3,1,1200
2013,CESARIANO,Sudeste,SP,2,0,1199
2013,CESARIANO,Sudeste,RJ,4,0,1198
2010,NORMAL,Centro-Oeste,MT,2,1,1197
2012,NORMAL,Nordeste,MA,2,1,1197
2013,NORMAL,Sul,PR,2,0,1197
2012,CESARIANO,Sudeste,SP,2,0,1196
2010,NORMAL,Sudeste,SP,4,2,1195
2016,CESARIANO,Nordeste,SE,1,2,1195
2015,NORMAL,Centro-Oeste,GO,3,1,1194
2010,NORMAL,Norte,TO,2,1,1193
2013,CESARIANO,Norte,TO,3,0,1193
2011,CESARIANO,Sul,SC,4,1,1191
2018,CESARIANO,Norte,AC,1,0,1190
2016,CESARIANO,Centro-Oeste,MT,1,0,1189
2015,CESARIANO,Norte,TO,3,0,1188
2016,CESARIANO,Nordeste,PB,3,1,1188
2010,NORMAL,Norte,TO,1,0,1186
2012,NORMAL,Norte,TO,1,1,1185
2017,CESARIANO,Norte,AC,1,0,1180
2010,CESARIANO,Sul,PR,4,0,1174
2017,CESARIANO,Nordeste,SE,5,0,1174
2013,NORMAL,Norte,TO,1,1,1172
2014,CESARIANO,Centro-Oeste,GO,3,2,1172
2014,CESARIANO,Sudeste,RJ,4,0,1172
2016,CESARIANO,Sul,PR,4,0,1170
2019,NORMAL,Norte,TO,3,0,1169
2015,CESARIANO,Sudeste,MG,5,1,1168
2017,NORMAL,Centro-Oeste,GO,3,1,1168
2014,CESARIANO,Sudeste,SP,2,0,1167
2012,CESARIANO,Nordeste,SE,1,2,1165
2015,CESARIANO,Nordeste,SE,1,0,1165
2010,CESARIANO,Sudeste,MG,5,1,1164
2015,CESARIANO,Norte,AC,2,0,1163
2015,CESARIANO,Nordeste,RN,1,2,1162
2019,NORMAL,Norte,AP,2,1,1161
2013,NORMAL,Sudeste,SP,4,2,1160
2017,NORMAL,Nordeste,BA,5,1,1158
2012,CESARIANO,Nordeste,SE,5,0,1157
2013,CESARIANO,Nordeste,SE,1,0,1152
2014,CESARIANO,Centro-Oeste,MT,2,1,1151
2017,NORMAL,Nordeste,AL,1,2,1151
2019,NORMAL,Centro-Oeste,GO,3,2,1150
2013,CESARIANO,Norte,TO,4,0,1148
2013,CESARIANO,Nordeste,SE,1,2,1146
2018,NORMAL,Centro-Oeste,GO,3,1,1146
2019,CESARIANO,Nordeste,MA,4,1,1146
2017,NORMAL,Norte,TO,2,2,1145
2011,NORMAL,Nordeste,MA,4,1,1144
2012,NORMAL,Centro-Oeste,MT,2,1,1144
2010,CESARIANO,Centro-Oeste,MT,4,1,1143
2010,CESARIANO,Sul,SC,4,1,1143
2011,CESARIANO,Centro-Oeste,GO,3,2,1142
2018,CESARIANO,Centro-Oeste,GO,3,1,1141
2010,NORMAL,Nordeste,MA,4,1,1140
2016,CESARIANO,Sudeste,RJ,4,0,1137
2012,NORMAL,Nordeste,MA,4,1,1136
2019,NORMAL,Norte,RO,1,0,1133
2015,CESARIANO,Sudeste,SP,2,0,1130
2014,NORMAL,Centro-Oeste,GO,3,1,1129
2015,CESARIANO,Centro-Oeste,MT,1,0,1128
2016,CESARIANO,Centro-Oeste,GO,3,2,1128
2016,NORMAL,Nordeste,PI,3,1,1128
2012,CESARIANO,Centro-Oeste,MT,4,1,1127
2015,CESARIANO,Nordeste,SE,1,2,1126
2015,CESARIANO,Nordeste,SE,5,0,1124
2012,CESARIANO,Norte,TO,3,0,1120
2012,NORMAL,Sudeste,SP,4,2,1119
2011,NORMAL,Centro-Oeste,GO,3,2,1116
2013,CESARIANO,Centro-Oeste,MT,1,0,1115
2018,NORMAL,Sudeste,RJ,4,1,1113
2011,CESARIANO,Sudeste,RJ,3,0,1112
2016,CESARIANO,Norte,TO,3,0,1112
2014,NORMAL,Norte,TO,1,1,1111
2015,NORMAL,Sudeste,SP,4,2,1110
2017,CESARIANO,Norte,TO,3,0,1110
2016,NORMAL,Norte,RR,2,1,1108
2017,CESARIANO,Nordeste,BA,3,1,1108
2019,CESARIANO,Norte,TO,3,0,1108
2018,CESARIANO,Nordeste,SE,5,0,1107
2018,NORMAL,Norte,TO,2,0,1107
2016,NORMAL,Norte,TO,2,2,1106
2015,NORMAL,Sul,PR,2,0,1103
2016,NORMAL,Norte,AP,2,1,1102
2010,CESARIANO,Nordeste,BA,2,0,1101
2012,CESARIANO,Centro-Oeste,MT,1,0,1101
2011,NORMAL,Nordeste,MA,2,1,1098
2018,CESARIANO,Nordeste,BA,3,1,1096
2018,NORMAL,Norte,PA,4,1,1095
2016,NORMAL,Nordeste,AL,1,2,1094
2010,NORMAL,Centro-Oeste,GO,3,1,1090
2015,NORMAL,Nordeste,AL,1,2,1088
2010,CESARIANO,Sudeste,SP,5,2,1087
2012,CESARIANO,Nordeste,SE,1,0,1086
2012,NORMAL,Norte,TO,2,1,1086
2015,CESARIANO,Sudeste,RJ,4,0,1084
2015,CESARIANO,Sudeste,SP,5,2,1084
2016,CESARIANO,Centro-Oeste,MT,2,1,1083
2015,CESARIANO,Centro-Oeste,GO,3,2,1078
2012,NORMAL,Centro-Oeste,GO,3,1,1077
2019,NORMAL,Norte,PA,4,1,1076
2011,NORMAL,Centro-Oeste,MT,2,1,1075
2010,CESARIANO,Nordeste,SE,1,2,1072
2014,CESARIANO,Norte,TO,4,0,1070
2012,CESARIANO,Centro-Oeste,GO,3,2,1068
2019,NORMAL,Sudeste,ES,0,1,1067
2014,CESARIANO,Nordeste,SE,1,2,1064
2012,CESARIANO,Sudeste,MG,5,1,1063
2013,CESARIANO,Centro-Oeste,MT,2,1,1063
2010,NORMAL,Nordeste,MA,2,1,1062
2017,CESARIANO,Centro-Oeste,MT,4,1,1062
2018,CESARIANO,Centro-Oeste,GO,4,0,1062
2011,CESARIANO,Norte,TO,3,0,1060
2011,NORMAL,Nordeste,RN,3,0,1060
2013,NORMAL,Centro-Oeste,GO,3,1,1060
2010,CESARIANO,Centro-Oeste,GO,3,2,1059
2010,NORMAL,Nordeste,AL,3,1,1058
2012,CESARIANO,Sudeste,RJ,3,0,1050
2018,NORMAL,Norte,TO,2,2,1047
2019,CESARIANO,Nordeste,AL,3,1,1047
2011,CESARIANO,Sudeste,MG,5,1,1046
2017,CESARIANO,Nordeste,CE,5,1,1046
2019,CESARIANO,Centro-Oeste,GO,4,0,1046
2010,CESARIANO,Norte,TO,3,0,1045
2016,CESARIANO,Nordeste,SE,1,0,1044
2019,CESARIANO,Nordeste,SE,5,0,1041
2019,CESARIANO,Sudeste,SP,5,2,1041
2019,NORMAL,Norte,TO,2,0,1041
2015,CESARIANO,Nordeste,RN,3,1,1039
2018,NORMAL,Norte,RO,1,0,1039
2014,CESARIANO,Sudeste,SP,5,2,1037
2011,NORMAL,Centro-Oeste,GO,3,1,1033
2016,NORMAL,Sul,PR,2,0,1032
2011,CESARIANO,Nordeste,PE,5,2,1031
2011,NORMAL,Sudeste,SP,4,2,1029
2017,CESARIANO,Sudeste,SP,5,2,1028
2016,CESARIANO,Sudeste,SP,5,2,1027
2017,NORMAL,Centro-Oeste,GO,3,2,1026
2018,NORMAL,Norte,TO,4,0,1026
2014,NORMAL,Sul,PR,2,0,1024
2013,NORMAL,Norte,TO,2,1,1023
2015,CESARIANO,Centro-Oeste,MT,2,1,1022
2012,NORMAL,Norte,TO,2,2,1021
2016,CESARIANO,Centro-Oeste,GO,3,1,1019
2016,CESARIANO,Sudeste,RJ,3,0,1019
2013,CESARIANO,Sudeste,MG,5,1,1018
2018,NORMAL,Nordeste,BA,5,1,1016
2013,CESARIANO,Sudeste,SP,5,2,1014
2011,CESARIANO,Centro-Oeste,MT,1,0,1013
2019,CESARIANO,Norte,TO,2,2,1013
2015,NORMAL,Norte,RR,2,1,1011
2015,NORMAL,Sudeste,RJ,3,1,1010
2017,CESARIANO,Norte,TO,2,2,1009
2010,CESARIANO,Norte,AC,1,0,1006
2012,CESARIANO,Norte,AC,1,0,1001
2016,CESARIANO,Norte,AC,1,0,995
2011,NORMAL,Norte,TO,1,0,992
2013,CESARIANO,Centro-Oeste,GO,3,2,989
2010,NORMAL,Nordeste,BA,2,1,987
2014,CESARIANO,Norte,TO,2,1,987
2015,NORMAL,Norte,TO,1,1,986
2011,NORMAL,Nordeste,BA,2,1,983
2014,CESARIANO,Sudeste,RJ,3,0,981
2015,NORMAL,Nordeste,RN,3,0,981
2017,NORMAL,Sul,PR,2,1,981
2012,NORMAL,Norte,AP,2,1,979
2018,CESARIANO,Nordeste,MA,4,1,976
2019,NORMAL,Norte,RR,2,1,975
2014,NORMAL,Norte,RO,1,0,973
2015,CESARIANO,Sudeste,RJ,3,0,973
2015,NORMAL,Sudeste,ES,0,1,973
2012,CESARIANO,Sudeste,SP,5,2,970
2011,CESARIANO,Sudeste,SP,5,2,969
2019,NORMAL,Sudeste,RJ,4,1,968
2014,NORMAL,Centro-Oeste,GO,3,2,967
2018,CESARIANO,Nordeste,CE,2,1,967
2012,NORMAL,Norte,RO,1,0,965
2017,CESARIANO,Centro-Oeste,MS,2,0,965
2019,CESARIANO,Nordeste,AL,1,2,965
2018,NORMAL,Nordeste,PE,3,2,959
2013,CESARIANO,Sudeste,RJ,3,0,957
2014,NORMAL,Sudeste,ES,0,1,956
2010,CESARIANO,Centro-Oeste,MT,1,0,952
2017,NORMAL,Sudeste,ES,0,1,952
2010,NORMAL,Norte,AP,2,1,951
2019,CESARIANO,Centro-Oeste,MS,2,0,951
2014,NORMAL,Norte,TO,2,2,949
2014,NORMAL,Norte,RR,2,1,948
2014,NORMAL,Nordeste,MA,2,1,947
2011,NORMAL,Nordeste,AL,3,1,946
2014,NORMAL,Norte,TO,2,1,942
2015,NORMAL,Norte,TO,2,2,938
2013,CESARIANO,Norte,AC,1,0,937
2018,NORMAL,Nordeste,MA,2,1,936
2019,NORMAL,Sudeste,ES,3,1,936
2018,NORMAL,Sul,PR,2,1,935
2010,CESARIANO,Nordeste,SE,1,0,934
2017,NORMAL,Nordeste,PI,3,1,934
2018,NORMAL,Centro-Oeste,GO,5,1,932
2019,NORMAL,Nordeste,BA,5,1,931
2013,NORMAL,Norte,RR,2,1,930
2014,CESARIANO,Nordeste,PI,3,1,930
2011,CESARIANO,Norte,AC,1,0,928
2010,NORMAL,Sudeste,ES,0,1,926
2018,CESARIANO,Sudeste,RJ,3,1,925
2014,NORMAL,Sudeste,RJ,3,1,924
2016,CESARIANO,Nordeste,SE,5,0,924
2018,NORMAL,Norte,RR,2,1,924
2015,NORMAL,Norte,TO,2,1,923
2016,NORMAL,Sul,PR,2,1,923
2011,NORMAL,Norte,TO,2,2,921
2014,NORMAL,Nordeste,RN,3,0,921
2016,CESARIANO,Norte,TO,2,2,919
2019,NORMAL,Centro-Oeste,GO,5,1,919
2018,CESARIANO,Sudeste,RJ,4,1,918
2018,NORMAL,Sudeste,RJ,3,1,917
2011,CESARIANO,Nordeste,SE,1,0,916
2018,CESARIANO,Centro-Oeste,GO,3,2,916
2019,CESARIANO,Nordeste,BA,3,1,915
2018,NORMAL,Nordeste,AL,1,2,913
2016,CESARIANO,Nordeste,CE,5,1,912
2018,CESARIANO,Centro-Oeste,MS,2,0,911
2016,CESARIANO,Centro-Oeste,MS,2,0,909
2017,NORMAL,Centro-Oeste,GO,5,1,909
2018,CESARIANO,Sudeste,SP,5,2,909
2015,NORMAL,Nordeste,MA,2,1,905
2019,CESARIANO,Sudeste,RJ,4,1,905
2016,CESARIANO,Centro-Oeste,MT,4,1,902
2019,CESARIANO,Norte,TO,2,1,902
2018,CESARIANO,Sudeste,ES,3,1,899
2013,NORMAL,Norte,RO,1,0,897
2010,NORMAL,Centro-Oeste,MS,2,0,896
2016,NORMAL,Sudeste,RJ,3,1,896
2017,NORMAL,Sul,PR,2,0,896
2017,CESARIANO,Nordeste,CE,2,1,895
2016,NORMAL,Sudeste,ES,0,1,892
2018,CESARIANO,Nordeste,RN,3,1,889
2014,CESARIANO,Centro-Oeste,GO,5,1,888
2015,CESARIANO,Centro-Oeste,GO,3,1,888
2016,NORMAL,Norte,TO,2,1,886
2010,NORMAL,Norte,RR,2,1,885
2011,NORMAL,Sudeste,ES,0,1,882
2011,NORMAL,Centro-Oeste,MS,2,0,881
2013,NORMAL,Sudeste,MG,3,2,879
2019,CESARIANO,Sudeste,RJ,3,1,879
2015,NORMAL,Nordeste,BA,2,1,877
2015,NORMAL,Sul,PR,2,1,877
2015,CESARIANO,Centro-Oeste,MS,2,0,876
2017,NORMAL,Sudeste,RJ,3,1,876
2013,NORMAL,Sudeste,ES,0,1,874
2015,CESARIANO,Nordeste,CE,2,1,874
2011,NORMAL,Sudeste,RJ,3,1,872
2017,CESARIANO,Sudeste,ES,3,1,872
2016,NORMAL,Nordeste,BA,2,1,870
2017,NORMAL,Norte,RO,1,0,870
2018,CESARIANO,Norte,TO,2,2,867
2012,CESARIANO,Norte,AC,2,0,866
2018,NORMAL,Nordeste,PI,3,1,864
2019,NORMAL,Sul,PR,2,1,864
2013,NORMAL,Norte,TO,2,2,863
2012,NORMAL,Nordeste,BA,2,1,862
2013,NORMAL,Sul,SC,0,0,861
2014,CESARIANO,Sudeste,ES,3,1,861
2017,NORMAL,Sudeste,MG,3,2,859
2014,NORMAL,Nordeste,CE,2,1,858
2012,NORMAL,Norte,RR,2,1,854
2010,NORMAL,Norte,TO,2,2,853
2018,NORMAL,Sudeste,ES,3,1,853
2019,CESARIANO,Centro-Oeste,GO,3,2,853
2019,NORMAL,Sudeste,RJ,3,1,853
2011,NORMAL,Norte,AP,2,1,852
2012,CESARIANO,Centro-Oeste,MT,2,1,851
2016,CESARIANO,Nordeste,RN,3,1,849
2011,NORMAL,Nordeste,RN,5,1,848
2015,NORMAL,Nordeste,CE,2,1,848
2016,CESARIANO,Nordeste,CE,2,1,847
2019,NORMAL,Nordeste,MA,2,1,847
2012,NORMAL,Nordeste,RN,3,0,845
2015,CESARIANO,Norte,TO,2,1,844
2014,CESARIANO,Nordeste,RN,3,1,842
2015,NORMAL,Norte,RO,1,0,842
2015,CESARIANO,Nordeste,PI,3,1,837
2019,NORMAL,Norte,TO,1,2,837
2012,NORMAL,Centro-Oeste,GO,3,2,834
2013,CESARIANO,Nordeste,PI,3,1,832
2019,CESARIANO,Sudeste,SP,2,1,832
2013,NORMAL,Nordeste,AL,3,1,830
2014,CESARIANO,Centro-Oeste,MS,2,0,830
2017,CESARIANO,Nordeste,MA,4,1,829
2013,CESARIANO,Centro-Oeste,MS,2,0,824
2010,NORMAL,Centro-Oeste,GO,1,0,821
2013,CESARIANO,Centro-Oeste,MT,4,1,820
2019,CESARIANO,Nordeste,BA,2,1,820
2014,NORMAL,Sudeste,MG,3,2,818
2019,NORMAL,Norte,TO,2,1,818
2018,NORMAL,Sudeste,ES,0,1,817
2014,CESARIANO,Norte,RO,1,0,816
2010,NORMAL,Sudeste,MG,3,2,814
2019,NORMAL,Nordeste,BA,2,1,814
2010,NORMAL,Sudeste,RJ,3,1,813
2012,NORMAL,Nordeste,AL,3,1,812
2013,CESARIANO,Norte,TO,2,1,809
2016,NORMAL,Nordeste,MA,2,1,806
2013,NORMAL,Sudeste,RJ,3,1,805
2014,CESARIANO,Centro-Oeste,MT,4,1,805
2019,NORMAL,Nordeste,PE,3,2,803
2012,CESARIANO,Norte,TO,2,1,802
2013,NORMAL,Nordeste,BA,2,1,802
2012,CESARIANO,Norte,RO,1,0,800
2012,NORMAL,Centro-Oeste,MS,2,0,800
2013,CESARIANO,Centro-Oeste,GO,5,1,799
2016,CESARIANO,Nordeste,PI,3,1,795
2012,CESARIANO,Nordeste,PE,5,2,793
2015,NORMAL,Sudeste,MG,3,2,792
2018,NORMAL,Sul,PR,2,0,790
2010,NORMAL,Sudeste,ES,3,1,788
2011,CESARIANO,Norte,TO,2,1,788
2013,CESARIANO,Sudeste,ES,3,1,788
2016,CESARIANO,Sudeste,ES,3,1,788
2011,CESARIANO,Nordeste,PI,3,1,787
2018,CESARIANO,Centro-Oeste,MT,4,1,787
2012,NORMAL,Nordeste,RN,5,1,784
2017,NORMAL,Sudeste,ES,3,1,780
2018,CESARIANO,Centro-Oeste,GO,5,1,779
2012,CESARIANO,Sul,PR,2,0,778
2012,NORMAL,Sudeste,RJ,3,1,778
2012,NORMAL,Sul,SC,0,0,773
2011,NORMAL,Sudeste,MG,3,2,772
2012,CESARIANO,Nordeste,PI,3,1,772
2018,NORMAL,Sudeste,MG,3,2,772
2012,CESARIANO,Sudeste,ES,3,1,771
2015,CESARIANO,Norte,RO,2,1,771
2011,CESARIANO,Sul,PR,2,0,770
2014,CESARIANO,Nordeste,CE,2,1,770
2014,CESARIANO,Norte,TO,2,2,770
2015,CESARIANO,Norte,TO,2,2,770
2015,CESARIANO,Sudeste,ES,3,1,770
2017,CESARIANO,Nordeste,RN,3,1,770
2013,CESARIANO,Sul,PR,2,0,769
2016,NORMAL,Nordeste,RN,3,0,769
2011,NORMAL,Norte,RR,2,1,766
2017,CESARIANO,Centro-Oeste,GO,4,0,766
2010,NORMAL,Nordeste,CE,2,1,764
2017,NORMAL,Norte,TO,2,1,761
2012,NORMAL,Norte,TO,1,0,760
2012,CESARIANO,Nordeste,CE,2,1,759
2010,CESARIANO,Nordeste,PI,3,1,757
2011,NORMAL,Norte,TO,3,1,757
2012,NORMAL,Nordeste,CE,2,1,756
2019,CESARIANO,Nordeste,RN,3,1,756
2011,NORMAL,Nordeste,CE,2,1,755
2011,NORMAL,Sudeste,ES,3,1,755
2015,NORMAL,Sul,RS,4,1,752
2015,CESARIANO,Centro-Oeste,GO,5,1,751
2013,NORMAL,Norte,TO,1,0,750
2011,CESARIANO,Nordeste,CE,2,1,748
2014,NORMAL,Sul,RS,4,1,748
2019,NORMAL,Sudeste,MG,3,2,744
2013,CESARIANO,Nordeste,CE,2,1,742
2011,CESARIANO,Sudeste,ES,3,1,741
2013,CESARIANO,Sudeste,SP,2,1,741
2015,NORMAL,Sul,SC,0,0,741
2018,CESARIANO,Nordeste,PE,3,2,741
2017,CESARIANO,Nordeste,PI,3,1,739
2017,NORMAL,Nordeste,RN,3,0,738
2015,NORMAL,Nordeste,PE,3,2,737
2015,CESARIANO,Centro-Oeste,MT,4,1,733
2016,CESARIANO,Norte,RO,2,1,733
2017,NORMAL,Nordeste,RN,5,1,732
2019,NORMAL,Norte,PA,2,1,732
2015,CESARIANO,Nordeste,BA,2,1,731
2014,CESARIANO,Sul,PR,2,0,730
2014,NORMAL,Nordeste,RN,5,1,730
2017,CESARIANO,Sudeste,MG,3,2,729
2012,NORMAL,Sudeste,MG,3,2,728
2010,CESARIANO,Nordeste,PE,5,2,725
2010,NORMAL,Sul,RS,4,1,725
2016,NORMAL,Nordeste,PE,3,2,725
2019,CESARIANO,Centro-Oeste,MT,4,1,725
2016,NORMAL,Norte,RO,1,0,724
2011,CESARIANO,Centro-Oeste,MS,2,0,723
2014,NORMAL,Centro-Oeste,MS,2,0,723
2011,CESARIANO,Sudeste,ES,0,1,722
2017,NORMAL,Sul,SC,0,0,722
2017,NORMAL,Nordeste,CE,2,0,720
2017,NORMAL,Nordeste,MA,2,1,720
2010,CESARIANO,Sudeste,SP,2,1,718
2014,NORMAL,Nordeste,BA,2,1,718
2017,CESARIANO,Norte,TO,2,1,718
2012,CESARIANO,Sudeste,ES,0,1,717
2019,CESARIANO,Centro-Oeste,GO,5,1,716
2014,NORMAL,Norte,TO,1,0,715
2016,CESARIANO,Norte,TO,2,1,714
2018,NORMAL,Norte,TO,1,2,714
2011,NORMAL,Centro-Oeste,GO,1,0,713
2013,NORMAL,Nordeste,RN,5,1,713
2016,CESARIANO,Nordeste,BA,2,1,712
2016,NORMAL,Norte,TO,1,1,711
2010,NORMAL,Norte,TO,3,1,710
2017,NORMAL,Sudeste,RJ,4,1,709
2012,NORMAL,Sudeste,ES,0,1,708
2012,CESARIANO,Nordeste,BA,2,1,706
2014,NORMAL,Sudeste,ES,3,1,705
2017,NORMAL,Norte,TO,1,1,703
2019,CESARIANO,Sudeste,ES,0,1,703
2019,NORMAL,Nordeste,AL,1,2,702
2019,NORMAL,Sul,PR,2,0,702
2014,CESARIANO,Sudeste,ES,0,1,701
2011,CESARIANO,Nordeste,BA,2,1,700
2013,NORMAL,Centro-Oeste,GO,3,2,700
2013,NORMAL,Centro-Oeste,MS,2,0,700
2016,CESARIANO,Sudeste,MG,3,2,700
2016,NORMAL,Nordeste,CE,2,0,700
2010,NORMAL,Nordeste,PI,3,2,699
2013,NORMAL,Nordeste,CE,2,1,699
2017,CESARIANO,Centro-Oeste,GO,3,2,699
2016,NORMAL,Sudeste,MG,3,2,698
2019,NORMAL,Nordeste,PI,3,1,697
2014,CESARIANO,Nordeste,BA,2,1,696
2014,CESARIANO,Sudeste,SP,4,2,695
2016,NORMAL,Sudeste,ES,3,1,695
2019,CESARIANO,Nordeste,RN,5,1,695
2017,CESARIANO,Sul,PR,2,0,693
2018,CESARIANO,Centro-Oeste,MS,4,1,693
2017,NORMAL,Norte,TO,1,2,691
2018,CESARIANO,Nordeste,PI,3,1,687
2018,CESARIANO,Norte,TO,4,0,686
2010,CESARIANO,Norte,TO,1,1,685
2011,NORMAL,Sul,SC,0,0,685
2015,CESARIANO,Nordeste,CE,5,1,684
2015,NORMAL,Sudeste,ES,3,1,684
2019,NORMAL,Nordeste,RN,5,1,684
2010,CESARIANO,Nordeste,BA,2,1,683
2010,CESARIANO,Sudeste,ES,3,1,682
2018,CESARIANO,Sudeste,SP,2,1,682
2017,NORMAL,Nordeste,BA,2,1,681
2018,NORMAL,Norte,TO,2,1,681
2011,CESARIANO,Sudeste,SP,2,1,680
2015,CESARIANO,Sul,PR,3,2,678
2018,CESARIANO,Norte,TO,2,1,677
2010,NORMAL,Nordeste,RN,5,1,676
2011,CESARIANO,Norte,RO,1,0,676
2014,NORMAL,Sul,PR,2,1,676
2017,NORMAL,Nordeste,PE,3,2,676
2013,CESARIANO,Norte,RO,1,0,675
2016,CESARIANO,Centro-Oeste,GO,5,2,673
2010,NORMAL,Norte,PA,2,1,671
2011,CESARIANO,Centro-Oeste,MT,2,1,671
2018,CESARIANO,Norte,RO,2,1,670
2010,NORMAL,Sul,SC,0,0,668
2019,CESARIANO,Sudeste,RJ,5,2,668
2012,CESARIANO,Centro-Oeste,GO,5,1,667
2018,NORMAL,Centro-Oeste,MS,4,1,665
2010,CESARIANO,Norte,RO,1,0,664
2013,NORMAL,Sul,RS,4,1,664
2012,CESARIANO,Norte,TO,2,2,663
2011,NORMAL,Norte,AC,1,1,661
2014,CESARIANO,Centro-Oeste,GO,3,1,661
2016,NORMAL,Sul,SC,0,0,660
2011,CESARIANO,Norte,TO,1,1,659
2012,NORMAL,Norte,TO,3,1,658
2019,CESARIANO,Sudeste,MG,3,2,658
2010,CESARIANO,Centro-Oeste,MS,2,0,657
2017,CESARIANO,Norte,RO,2,1,657
2012,NORMAL,Norte,AC,1,1,656
2015,NORMAL,Norte,AC,1,1,656
2018,NORMAL,Nordeste,CE,2,0,656
2016,NORMAL,Centro-Oeste,GO,5,1,655
2017,NORMAL,Sul,RS,4,1,655
2019,CESARIANO,Nordeste,PE,3,2,655
2019,NORMAL,Norte,TO,1,1,655
2015,NORMAL,Centro-Oeste,MS,2,0,654
2015,NORMAL,Sudeste,MG,4,1,653
2013,NORMAL,Sudeste,ES,3,1,650
2014,CESARIANO,Sul,PR,3,2,650
2016,NORMAL,Norte,TO,1,2,650
2013,NORMAL,Sudeste,MG,4,1,649
2014,CESARIANO,Centro-Oeste,GO,4,0,649
2012,CESARIANO,Sudeste,SP,2,1,648
2015,NORMAL,Nordeste,RN,5,1,648
2018,NORMAL,Nordeste,BA,2,1,648
2014,CESARIANO,Sul,PR,1,0,647
2014,NORMAL,Nordeste,PE,3,2,647
2018,NORMAL,Sul,RS,4,1,646
2013,NORMAL,Sul,PR,2,1,645
2014,NORMAL,Sul,SC,0,0,645
2017,NORMAL,Norte,AC,1,1,645
2019,CESARIANO,Sudeste,SP,4,2,645
