database,variavel,type,label,records
sih,CNES,group,2227770,1167
sih,CNES,group,2227886,59
sih,CNES,group,2227908,244
sih,CNES,group,2227932,4019
sih,CNES,group,2228548,52
sih,CNES,group,2228556,529
sih,CNES,group,2228564,340
sih,CNES,group,2228580,374
sih,CNES,group,2228602,2130
sih,CNES,group,2228610,2269
sih,CNES,group,2228629,116
sih,CNES,group,2228653,431
sih,CNES,group,2228688,1746
sih,CNES,group,2228726,2692
sih,CNES,group,2228734,1260
sih,CNES,group,2232014,353
sih,CNES,group,2232022,16392
sih,CNES,group,2232030,7498
sih,CNES,group,2232049,12166
sih,CNES,group,2232073,5081
sih,CNES,group,2232081,21925
sih,CNES,group,2232103,15640
sih,CNES,group,2232146,19869
sih,CNES,group,2232154,8586
sih,CNES,group,2232162,12696
sih,CNES,group,2232170,339
sih,CNES,group,2232189,995
sih,CNES,group,2232928,4141
sih,CNES,group,2232995,5941
sih,CNES,group,2233312,3329
sih,CNES,group,2233320,133
sih,CNES,group,2233339,16
sih,CNES,group,2233347,907
sih,CNES,group,2233355,417
sih,CNES,group,2233398,2904
sih,CNES,group,2233401,1950
sih,CNES,group,2233428,673
sih,CNES,group,2233444,1
sih,CNES,group,2234386,227
sih,CNES,group,2234394,574
sih,CNES,group,2234408,285
sih,CNES,group,2234416,2618
sih,CNES,group,2234424,209
sih,CNES,group,2234432,2668
sih,CNES,group,2234459,66
sih,CNES,group,2234467,9
sih,CNES,group,2234475,86
sih,CNES,group,2235307,26
sih,CNES,group,2235315,1
sih,CNES,group,2235323,3303
sih,CNES,group,2235366,305
sih,CNES,group,2235382,2
sih,CNES,group,2235404,2556
sih,CNES,group,2235412,422
sih,CNES,group,2235420,79
sih,CNES,group,2235447,15
sih,CNES,group,2235609,3952
sih,CNES,group,2236338,614
sih,CNES,group,2236346,344
sih,CNES,group,2236354,1327
sih,CNES,group,2236362,2214
sih,CNES,group,2236370,5943
sih,CNES,group,2237253,22617
sih,CNES,group,2237571,35083
sih,CNES,group,2237598,193
sih,CNES,group,2237601,28596
sih,CNES,group,2237822,15445
sih,CNES,group,2237849,92
sih,CNES,group,2238810,74
sih,CNES,group,2240335,3767
sih,CNES,group,2241013,13
sih,CNES,group,2241021,9508
sih,CNES,group,2241048,9021
sih,CNES,group,2241072,925
sih,CNES,group,2241102,877
sih,CNES,group,2241129,355
sih,CNES,group,2241137,21
sih,CNES,group,2241145,1428
sih,CNES,group,2241153,3012
sih,CNES,group,2241161,1917
sih,CNES,group,2241196,11
sih,CNES,group,2241218,232
sih,CNES,group,2241226,1012
sih,CNES,group,2244098,778
sih,CNES,group,2244101,18
sih,CNES,group,2244128,82
sih,CNES,group,2244136,141
sih,CNES,group,2244152,222
sih,CNES,group,2244187,96
sih,CNES,group,2244209,65
sih,CNES,group,2244225,1398
sih,CNES,group,2244233,86
sih,CNES,group,2244306,17507
sih,CNES,group,2244314,241
sih,CNES,group,2244322,1333
sih,CNES,group,2244330,643
sih,CNES,group,2244357,4724
sih,CNES,group,2246740,2212
sih,CNES,group,2246767,1453
sih,CNES,group,2246783,219
sih,CNES,group,2246791,854
sih,CNES,group,2246805,11
sih,CNES,group,2246813,528
sih,CNES,group,2246856,1
sih,CNES,group,2246872,354
sih,CNES,group,2246902,290
sih,CNES,group,2246910,702
sih,CNES,group,2246929,5881
sih,CNES,group,2246937,446
sih,CNES,group,2246953,2239
sih,CNES,group,2246961,4281
sih,CNES,group,2246988,18972
sih,CNES,group,2247011,1
sih,CNES,group,2247038,45
sih,CNES,group,2247046,86
sih,CNES,group,2248190,12835
sih,CNES,group,2248204,4057
sih,CNES,group,2248220,7423
sih,CNES,group,2248239,3190
sih,CNES,group,2248247,1487
sih,CNES,group,2248271,3825
sih,CNES,group,2248298,5831
sih,CNES,group,2248328,7403
sih,CNES,group,2249499,162
sih,CNES,group,2249502,204
sih,CNES,group,2249510,1624
sih,CNES,group,2249529,52
sih,CNES,group,2249537,46
sih,CNES,group,2249545,17
sih,CNES,group,2249553,2
sih,CNES,group,2249588,1
sih,CNES,group,2249618,83
sih,CNES,group,2249626,112
sih,CNES,group,2249634,123
sih,CNES,group,2250675,305
sih,CNES,group,2250705,58
sih,CNES,group,2250713,194
sih,CNES,group,2250772,380
sih,CNES,group,2250780,5
sih,CNES,group,2250802,81
sih,CNES,group,2250810,1
sih,CNES,group,2250829,1166
sih,CNES,group,2250837,3124
sih,CNES,group,2252007,29
sih,CNES,group,2252023,76
sih,CNES,group,2252058,405
sih,CNES,group,2252066,12
sih,CNES,group,2252074,266
sih,CNES,group,2252082,246
sih,CNES,group,2252112,16
sih,CNES,group,2252120,4
sih,CNES,group,2252139,175
sih,CNES,group,2252147,211
sih,CNES,group,2252155,80
sih,CNES,group,2252163,262
sih,GESTRISCO,count,GESTRISCO,17109256
sih,GESTRISCO,count,,0
sih,GESTRISCO,group,0,47
sih,GESTRISCO,group,1,17109209
sih,IDADE,count,IDADE,17109256
sih,IDADE,count,,0
sih,IDADE,group,0,169
sih,IDADE,group,1,35
sih,IDADE,group,10,580
sih,IDADE,group,11,1425
sih,IDADE,group,12,6208
sih,IDADE,group,13,38064
sih,IDADE,group,14,151337
sih,IDADE,group,15,364630
sih,IDADE,group,16,607543
sih,IDADE,group,17,808623
sih,IDADE,group,18,957537
sih,IDADE,group,19,1059101
sih,IDADE,group,2,29
sih,IDADE,group,20,1081917
sih,IDADE,group,21,1073584
sih,IDADE,group,22,1043271
sih,IDADE,group,23,990917
sih,IDADE,group,24,945770
sih,IDADE,group,25,894585
sih,IDADE,group,26,838930
sih,IDADE,group,27,786076
sih,IDADE,group,28,733631
sih,IDADE,group,29,677871
sih,IDADE,group,3,20
sih,IDADE,group,30,628530
sih,IDADE,group,31,564092
sih,IDADE,group,32,500741
sih,IDADE,group,33,438803
sih,IDADE,group,34,384999
sih,IDADE,group,35,334408
sih,IDADE,group,36,284750
sih,IDADE,group,37,235199
sih,IDADE,group,38,190914
sih,IDADE,group,39,151461
sih,IDADE,group,4,17
sih,IDADE,group,40,115107
sih,IDADE,group,41,82395
sih,IDADE,group,42,56028
sih,IDADE,group,43,35262
sih,IDADE,group,44,20730
sih,IDADE,group,45,10973
sih,IDADE,group,46,5522
sih,IDADE,group,47,2592
sih,IDADE,group,48,1385
sih,IDADE,group,49,945
sih,IDADE,group,5,15
sih,IDADE,group,50,352
sih,IDADE,group,51,274
sih,IDADE,group,52,263
sih,IDADE,group,53,202
sih,IDADE,group,54,133
sih,IDADE,group,55,135
sih,IDADE,group,56,129
sih,IDADE,group,57,149
sih,IDADE,group,58,163
sih,IDADE,group,59,181
sih,IDADE,group,6,14
sih,IDADE,group,60,170
sih,IDADE,group,61,10
sih,IDADE,group,62,9
sih,IDADE,group,63,7
sih,IDADE,group,64,9
sih,IDADE,group,65,4
sih,IDADE,group,66,4
sih,IDADE,group,67,6
sih,IDADE,group,68,11
sih,IDADE,group,69,7
sih,IDADE,group,7,9
sih,IDADE,group,70,5
sih,IDADE,group,71,9
sih,IDADE,group,72,5
sih,IDADE,group,73,5
sih,IDADE,group,74,5
sih,IDADE,group,75,6
sih,IDADE,group,76,2
sih,IDADE,group,77,5
sih,IDADE,group,78,5
sih,IDADE,group,79,3
sih,IDADE,group,8,4
sih,IDADE,group,80,2
sih,IDADE,group,81,3
sih,IDADE,group,82,4
sih,IDADE,group,83,4
sih,IDADE,group,84,2
sih,IDADE,group,85,1
sih,IDADE,group,86,5
sih,IDADE,group,87,6
sih,IDADE,group,88,4
sih,IDADE,group,89,1
sih,IDADE,group,9,190
sih,IDADE,group,90,2
sih,IDADE,group,91,3
sih,IDADE,group,92,2
sih,IDADE,group,93,2
sih,IDADE,group,94,3
sih,IDADE,group,96,3
sih,IDADE,group,98,3
sih,INSTRU,count,INSTRU,17109256
sih,INSTRU,count,,0
sih,INSTRU,group,0,17109022
sih,INSTRU,group,1,6
sih,INSTRU,group,2,93
sih,INSTRU,group,3,129
sih,INSTRU,group,4,6
sih,MORTE,count,MORTE,17109256
sih,MORTE,count,,0
sih,MORTE,group,0,17105624
sih,MORTE,group,1,3632
sih,MUNIC_MOV,count,MUNIC_MOV,17109256
sih,MUNIC_MOV,count,,0
sih,MUNIC_MOV,group,110001,1108
sih,MUNIC_MOV,group,110002,10422
sih,MUNIC_MOV,group,110003,151
sih,MUNIC_MOV,group,110004,8676
sih,MUNIC_MOV,group,110005,1592
sih,MUNIC_MOV,group,110006,632
sih,MUNIC_MOV,group,110008,467
sih,MUNIC_MOV,group,110009,1206
sih,MUNIC_MOV,group,110010,7927
sih,MUNIC_MOV,group,110011,6215
sih,MUNIC_MOV,group,110012,18122
sih,MUNIC_MOV,group,110013,2916
sih,MUNIC_MOV,group,110014,605
sih,MUNIC_MOV,group,110015,5920
sih,MUNIC_MOV,group,110018,2275
sih,MUNIC_MOV,group,110020,47184
sih,MUNIC_MOV,group,110025,709
sih,MUNIC_MOV,group,110028,4963
sih,MUNIC_MOV,group,110029,17
sih,MUNIC_MOV,group,110030,13061
sih,MUNIC_MOV,group,110032,2288
sih,MUNIC_MOV,group,110033,1368
sih,MUNIC_MOV,group,110034,424
sih,MUNIC_MOV,group,110040,39
sih,MUNIC_MOV,group,110045,772
sih,MUNIC_MOV,group,110070,16
sih,MUNIC_MOV,group,110094,28
sih,MUNIC_MOV,group,110100,23
sih,MUNIC_MOV,group,110110,3
sih,MUNIC_MOV,group,110120,1
sih,MUNIC_MOV,group,110130,267
sih,MUNIC_MOV,group,110140,422
sih,MUNIC_MOV,group,110143,2
sih,MUNIC_MOV,group,110146,4
sih,MUNIC_MOV,group,110149,2515
sih,MUNIC_MOV,group,110150,758
sih,MUNIC_MOV,group,110170,5
sih,MUNIC_MOV,group,110175,3
sih,MUNIC_MOV,group,120001,91
sih,MUNIC_MOV,group,120005,755
sih,MUNIC_MOV,group,120010,7845
sih,MUNIC_MOV,group,120020,23402
sih,MUNIC_MOV,group,120030,2354
sih,MUNIC_MOV,group,120032,2
sih,MUNIC_MOV,group,120033,988
sih,MUNIC_MOV,group,120034,871
sih,MUNIC_MOV,group,120035,117
sih,MUNIC_MOV,group,120038,370
sih,MUNIC_MOV,group,120039,490
sih,MUNIC_MOV,group,120040,47817
sih,MUNIC_MOV,group,120042,337
sih,MUNIC_MOV,group,120043,127
sih,MUNIC_MOV,group,120045,428
sih,MUNIC_MOV,group,120050,7136
sih,MUNIC_MOV,group,120060,9744
sih,MUNIC_MOV,group,120070,1335
sih,MUNIC_MOV,group,130002,1962
sih,MUNIC_MOV,group,130006,326
sih,MUNIC_MOV,group,130008,927
sih,MUNIC_MOV,group,130010,674
sih,MUNIC_MOV,group,130014,2274
sih,MUNIC_MOV,group,130020,952
sih,MUNIC_MOV,group,130030,4579
sih,MUNIC_MOV,group,130040,2115
sih,MUNIC_MOV,group,130050,3695
sih,MUNIC_MOV,group,130060,5546
sih,MUNIC_MOV,group,130063,2388
sih,MUNIC_MOV,group,130068,1355
sih,MUNIC_MOV,group,130070,4456
sih,MUNIC_MOV,group,130080,4309
sih,MUNIC_MOV,group,130083,722
sih,MUNIC_MOV,group,130090,1182
sih,MUNIC_MOV,group,130100,4027
sih,MUNIC_MOV,group,130110,791
sih,MUNIC_MOV,group,130120,14569
sih,MUNIC_MOV,group,130130,3052
sih,MUNIC_MOV,group,130140,4800
sih,MUNIC_MOV,group,130150,1712
sih,MUNIC_MOV,group,130160,2962
sih,MUNIC_MOV,group,130165,368
sih,MUNIC_MOV,group,130170,8503
sih,MUNIC_MOV,group,130180,2771
sih,MUNIC_MOV,group,130185,2407
sih,MUNIC_MOV,group,130190,18909
sih,MUNIC_MOV,group,130195,276
sih,MUNIC_MOV,group,130200,905
sih,MUNIC_MOV,group,130210,408
sih,MUNIC_MOV,group,130220,1133
sih,MUNIC_MOV,group,130230,3703
sih,MUNIC_MOV,group,130240,2405
sih,MUNIC_MOV,group,130250,18113
sih,MUNIC_MOV,group,130255,476
sih,MUNIC_MOV,group,130260,303208
sih,MUNIC_MOV,group,130270,4829
sih,MUNIC_MOV,group,130280,884
sih,MUNIC_MOV,group,130290,11041
sih,MUNIC_MOV,group,130300,1655
sih,MUNIC_MOV,group,130310,2895
sih,MUNIC_MOV,group,130320,931
sih,MUNIC_MOV,group,130330,1223
sih,MUNIC_MOV,group,130340,21627
sih,MUNIC_MOV,group,130350,1931
sih,MUNIC_MOV,group,130353,2606
sih,MUNIC_MOV,group,130356,737
sih,MUNIC_MOV,group,130360,752
sih,MUNIC_MOV,group,130370,3129
sih,MUNIC_MOV,group,130380,2516
sih,MUNIC_MOV,group,130390,3114
sih,MUNIC_MOV,group,130395,856
sih,MUNIC_MOV,group,130400,672
sih,MUNIC_MOV,group,130406,7084
sih,MUNIC_MOV,group,130410,1154
sih,MUNIC_MOV,group,130420,16697
sih,MUNIC_MOV,group,130423,523
sih,MUNIC_MOV,group,130426,854
sih,MUNIC_MOV,group,130430,1387
sih,MUNIC_MOV,group,130440,465
sih,MUNIC_MOV,group,140005,47
sih,MUNIC_MOV,group,140010,45396
sih,MUNIC_MOV,group,140015,387
sih,MUNIC_MOV,group,140020,492
sih,MUNIC_MOV,group,140023,139
sih,MUNIC_MOV,group,140030,93
sih,MUNIC_MOV,group,140040,1036
sih,MUNIC_MOV,group,140045,1194
sih,MUNIC_MOV,group,140047,2681
sih,MUNIC_MOV,group,140050,173
sih,MUNIC_MOV,group,140060,45
sih,MUNIC_MOV,group,150010,18213
sih,MUNIC_MOV,group,150013,815
sih,MUNIC_MOV,group,150020,4770
sih,MUNIC_MOV,group,150030,2449
sih,MUNIC_MOV,group,150034,1056
sih,MUNIC_MOV,group,150040,8132
sih,MUNIC_MOV,group,150050,4873
sih,MUNIC_MOV,group,150060,20299
sih,MUNIC_MOV,group,150070,4466
sih,MUNIC_MOV,group,150080,55545
sih,MUNIC_MOV,group,150085,4163
sih,MUNIC_MOV,group,150090,2098
sih,MUNIC_MOV,group,150095,2405
sih,MUNIC_MOV,group,150120,4232
sih,MUNIC_MOV,group,150125,27
sih,MUNIC_MOV,group,150130,16429
sih,MUNIC_MOV,group,150140,155781
sih,MUNIC_MOV,group,150145,735
sih,MUNIC_MOV,group,150150,1172
sih,MUNIC_MOV,group,150157,1390
sih,MUNIC_MOV,group,150170,26791
sih,MUNIC_MOV,group,150172,2006
sih,MUNIC_MOV,group,150175,422
sih,MUNIC_MOV,group,150178,2190
sih,MUNIC_MOV,group,150180,21183
sih,MUNIC_MOV,group,150190,1744
sih,MUNIC_MOV,group,150200,1742
sih,MUNIC_MOV,group,150210,21639
sih,MUNIC_MOV,group,150215,4964
sih,MUNIC_MOV,group,150220,20292
sih,MUNIC_MOV,group,150230,10716
sih,MUNIC_MOV,group,150240,52076
sih,MUNIC_MOV,group,150250,234
sih,MUNIC_MOV,group,150270,5072
sih,MUNIC_MOV,group,150275,2945
sih,MUNIC_MOV,group,150276,466
sih,MUNIC_MOV,group,150277,1939
sih,MUNIC_MOV,group,150280,4502
sih,MUNIC_MOV,group,150290,1027
sih,MUNIC_MOV,group,150293,5696
sih,MUNIC_MOV,group,150295,3236
sih,MUNIC_MOV,group,150300,911
sih,MUNIC_MOV,group,150304,2448
sih,MUNIC_MOV,group,150307,438
sih,MUNIC_MOV,group,150309,4538
sih,MUNIC_MOV,group,150310,4350
sih,MUNIC_MOV,group,150320,1391
sih,MUNIC_MOV,group,150330,8968
sih,MUNIC_MOV,group,150340,19
sih,MUNIC_MOV,group,150345,3599
sih,MUNIC_MOV,group,150350,474
sih,MUNIC_MOV,group,150360,16942
sih,MUNIC_MOV,group,150370,6248
sih,MUNIC_MOV,group,150375,1915
sih,MUNIC_MOV,group,150380,6740
sih,MUNIC_MOV,group,150390,8990
sih,MUNIC_MOV,group,150400,1639
sih,MUNIC_MOV,group,150405,4963
sih,MUNIC_MOV,group,150420,43787
sih,MUNIC_MOV,group,150430,1228
sih,MUNIC_MOV,group,150440,157
sih,MUNIC_MOV,group,150442,23650
sih,MUNIC_MOV,group,150445,3437
sih,MUNIC_MOV,group,150450,1608
sih,MUNIC_MOV,group,150460,4978
sih,MUNIC_MOV,group,150470,7365
sih,MUNIC_MOV,group,150480,9792
sih,MUNIC_MOV,group,150490,4514
sih,MUNIC_MOV,group,150495,1392
sih,MUNIC_MOV,group,150497,23
sih,MUNIC_MOV,group,150503,4071
sih,MUNIC_MOV,group,150506,5149
sih,MUNIC_MOV,group,150510,8767
sih,MUNIC_MOV,group,150520,3753
sih,MUNIC_MOV,group,150530,11675
sih,MUNIC_MOV,group,150540,1731
sih,MUNIC_MOV,group,150543,4884
sih,MUNIC_MOV,group,150548,4323
sih,MUNIC_MOV,group,150549,377
sih,MUNIC_MOV,group,150550,17523
sih,MUNIC_MOV,group,150553,28861
sih,MUNIC_MOV,group,150555,960
sih,MUNIC_MOV,group,150563,125
sih,MUNIC_MOV,group,150565,2013
sih,MUNIC_MOV,group,150570,642
sih,MUNIC_MOV,group,150580,9494
sih,MUNIC_MOV,group,150590,6072
sih,MUNIC_MOV,group,150600,3659
sih,MUNIC_MOV,group,150613,16374
sih,MUNIC_MOV,group,150616,2522
sih,MUNIC_MOV,group,150618,5181
sih,MUNIC_MOV,group,150619,2847
sih,MUNIC_MOV,group,150620,8094
sih,MUNIC_MOV,group,150630,3010
sih,MUNIC_MOV,group,150640,202
sih,MUNIC_MOV,group,150650,2384
sih,MUNIC_MOV,group,150658,495
sih,MUNIC_MOV,group,150660,2276
sih,MUNIC_MOV,group,150670,5087
sih,MUNIC_MOV,group,150680,57841
sih,MUNIC_MOV,group,150700,2448
sih,MUNIC_MOV,group,150715,1481
sih,MUNIC_MOV,group,150720,954
sih,MUNIC_MOV,group,150730,6371
sih,MUNIC_MOV,group,150745,3801
sih,MUNIC_MOV,group,150747,701
sih,MUNIC_MOV,group,150750,394
sih,MUNIC_MOV,group,150760,5220
sih,MUNIC_MOV,group,150770,4236
sih,MUNIC_MOV,group,150775,274
sih,MUNIC_MOV,group,150780,1264
sih,MUNIC_MOV,group,150790,3629
sih,MUNIC_MOV,group,150795,12794
sih,MUNIC_MOV,group,150797,2520
sih,MUNIC_MOV,group,150800,12270
sih,MUNIC_MOV,group,150803,210
sih,MUNIC_MOV,group,150805,1526
sih,MUNIC_MOV,group,150808,5279
sih,MUNIC_MOV,group,150810,20528
sih,MUNIC_MOV,group,150812,3601
sih,MUNIC_MOV,group,150815,6856
sih,MUNIC_MOV,group,150820,4605
sih,MUNIC_MOV,group,150830,4702
sih,MUNIC_MOV,group,150835,1827
sih,MUNIC_MOV,group,150840,5986
sih,MUNIC_MOV,group,160005,10
sih,MUNIC_MOV,group,160010,741
sih,MUNIC_MOV,group,160015,244
sih,MUNIC_MOV,group,160020,1120
sih,MUNIC_MOV,group,160027,10574
sih,MUNIC_MOV,group,160030,86704
sih,MUNIC_MOV,group,160040,31
sih,MUNIC_MOV,group,160050,2889
sih,MUNIC_MOV,group,160053,1039
sih,MUNIC_MOV,group,160060,23678
sih,MUNIC_MOV,group,160070,90
sih,MUNIC_MOV,group,170070,59
sih,MUNIC_MOV,group,170100,202
sih,MUNIC_MOV,group,170190,180
sih,MUNIC_MOV,group,170200,594
sih,MUNIC_MOV,group,170210,48345
sih,MUNIC_MOV,group,170220,260
sih,MUNIC_MOV,group,170230,684
sih,MUNIC_MOV,group,170240,1427
sih,MUNIC_MOV,group,170255,13995
sih,MUNIC_MOV,group,170550,3511
sih,MUNIC_MOV,group,170610,5
sih,MUNIC_MOV,group,170700,2810
sih,MUNIC_MOV,group,170765,2
sih,MUNIC_MOV,group,170820,390
sih,MUNIC_MOV,group,170900,497
sih,MUNIC_MOV,group,170930,6412
sih,MUNIC_MOV,group,170950,17163
sih,MUNIC_MOV,group,171050,591
sih,MUNIC_MOV,group,171070,25
sih,MUNIC_MOV,group,171320,4849
sih,MUNIC_MOV,group,171330,6
sih,MUNIC_MOV,group,171420,123
sih,MUNIC_MOV,group,171430,12
sih,MUNIC_MOV,group,171575,69
sih,MUNIC_MOV,group,171610,10423
sih,MUNIC_MOV,group,171620,881
sih,MUNIC_MOV,group,171650,3288
sih,MUNIC_MOV,group,171660,426
sih,MUNIC_MOV,group,171670,38
sih,MUNIC_MOV,group,171750,17
sih,MUNIC_MOV,group,171790,4
sih,MUNIC_MOV,group,171820,13843
sih,MUNIC_MOV,group,172065,26
sih,MUNIC_MOV,group,172090,1488
sih,MUNIC_MOV,group,172100,40944
sih,MUNIC_MOV,group,172120,4220
sih,MUNIC_MOV,group,172210,955
sih,MUNIC_MOV,group,210005,12533
sih,MUNIC_MOV,group,210010,7
sih,MUNIC_MOV,group,210015,24
sih,MUNIC_MOV,group,210020,287
sih,MUNIC_MOV,group,210030,944
sih,MUNIC_MOV,group,210043,13066
sih,MUNIC_MOV,group,210047,3546
sih,MUNIC_MOV,group,210050,460
sih,MUNIC_MOV,group,210060,6849
sih,MUNIC_MOV,group,210070,1758
sih,MUNIC_MOV,group,210080,1632
sih,MUNIC_MOV,group,210083,786
sih,MUNIC_MOV,group,210087,130
sih,MUNIC_MOV,group,210090,1023
sih,MUNIC_MOV,group,210095,3599
sih,MUNIC_MOV,group,210100,3488
sih,MUNIC_MOV,group,210110,658
sih,MUNIC_MOV,group,210120,16655
sih,MUNIC_MOV,group,210130,836
sih,MUNIC_MOV,group,210140,16529
sih,MUNIC_MOV,group,210150,215
sih,MUNIC_MOV,group,210160,14855
sih,MUNIC_MOV,group,210170,10627
sih,MUNIC_MOV,group,210180,8
sih,MUNIC_MOV,group,210190,1568
sih,MUNIC_MOV,group,210193,41
sih,MUNIC_MOV,group,210197,1
sih,MUNIC_MOV,group,210200,3717
sih,MUNIC_MOV,group,210203,2054
sih,MUNIC_MOV,group,210210,4576
sih,MUNIC_MOV,group,210220,2493
sih,MUNIC_MOV,group,210230,2625
sih,MUNIC_MOV,group,210232,10430
sih,MUNIC_MOV,group,210240,788
sih,MUNIC_MOV,group,210250,332
sih,MUNIC_MOV,group,210260,1195
sih,MUNIC_MOV,group,210270,1033
sih,MUNIC_MOV,group,210275,434
sih,MUNIC_MOV,group,210280,1950
sih,MUNIC_MOV,group,210290,5997
sih,MUNIC_MOV,group,210300,27859
sih,MUNIC_MOV,group,210310,780
sih,MUNIC_MOV,group,210312,399
sih,MUNIC_MOV,group,210320,17980
sih,MUNIC_MOV,group,210325,172
sih,MUNIC_MOV,group,210330,16653
sih,MUNIC_MOV,group,210340,10978
sih,MUNIC_MOV,group,210350,10276
sih,MUNIC_MOV,group,210355,37
sih,MUNIC_MOV,group,210360,10291
sih,MUNIC_MOV,group,210370,9429
sih,MUNIC_MOV,group,210380,2174
sih,MUNIC_MOV,group,210390,201
sih,MUNIC_MOV,group,210400,2747
sih,MUNIC_MOV,group,210405,4720
sih,MUNIC_MOV,group,210407,487
sih,MUNIC_MOV,group,210408,33
sih,MUNIC_MOV,group,210409,1702
sih,MUNIC_MOV,group,210410,1317
sih,MUNIC_MOV,group,210420,1709
sih,MUNIC_MOV,group,210440,1796
sih,MUNIC_MOV,group,210450,1062
sih,MUNIC_MOV,group,210460,1512
sih,MUNIC_MOV,group,210462,462
sih,MUNIC_MOV,group,210465,28
sih,MUNIC_MOV,group,210467,18782
sih,MUNIC_MOV,group,210470,108
sih,MUNIC_MOV,group,210480,16687
sih,MUNIC_MOV,group,210490,717
sih,MUNIC_MOV,group,210500,2867
sih,MUNIC_MOV,group,210510,1804
sih,MUNIC_MOV,group,210515,433
sih,MUNIC_MOV,group,210520,758
sih,MUNIC_MOV,group,210530,25266
sih,MUNIC_MOV,group,210535,1622
sih,MUNIC_MOV,group,210540,14864
sih,MUNIC_MOV,group,210542,2252
sih,MUNIC_MOV,group,210545,18
sih,MUNIC_MOV,group,210547,89
sih,MUNIC_MOV,group,210550,537
sih,MUNIC_MOV,group,210560,988
sih,MUNIC_MOV,group,210570,8338
sih,MUNIC_MOV,group,210580,908
sih,MUNIC_MOV,group,210590,39
sih,MUNIC_MOV,group,210592,2
sih,MUNIC_MOV,group,210594,725
sih,MUNIC_MOV,group,210596,455
sih,MUNIC_MOV,group,210600,814
sih,MUNIC_MOV,group,210610,1137
sih,MUNIC_MOV,group,210630,1586
sih,MUNIC_MOV,group,210632,17
sih,MUNIC_MOV,group,210637,50
sih,MUNIC_MOV,group,210640,2168
sih,MUNIC_MOV,group,210650,2575
sih,MUNIC_MOV,group,210660,1580
sih,MUNIC_MOV,group,210667,519
sih,MUNIC_MOV,group,210670,1975
sih,MUNIC_MOV,group,210675,1287
sih,MUNIC_MOV,group,210680,1503
sih,MUNIC_MOV,group,210690,3434
sih,MUNIC_MOV,group,210700,18
sih,MUNIC_MOV,group,210710,5237
sih,MUNIC_MOV,group,210720,946
sih,MUNIC_MOV,group,210725,42
sih,MUNIC_MOV,group,210735,1232
sih,MUNIC_MOV,group,210740,975
sih,MUNIC_MOV,group,210745,1133
sih,MUNIC_MOV,group,210750,256
sih,MUNIC_MOV,group,210760,1574
sih,MUNIC_MOV,group,210770,1243
sih,MUNIC_MOV,group,210780,1625
sih,MUNIC_MOV,group,210790,3053
sih,MUNIC_MOV,group,210800,3075
sih,MUNIC_MOV,group,210805,2925
sih,MUNIC_MOV,group,210810,2710
sih,MUNIC_MOV,group,210820,6606
sih,MUNIC_MOV,group,210825,1475
sih,MUNIC_MOV,group,210830,5626
sih,MUNIC_MOV,group,210840,24
sih,MUNIC_MOV,group,210845,303
sih,MUNIC_MOV,group,210850,2497
sih,MUNIC_MOV,group,210860,21081
sih,MUNIC_MOV,group,210870,2574
sih,MUNIC_MOV,group,210880,1920
sih,MUNIC_MOV,group,210890,1963
sih,MUNIC_MOV,group,210900,5965
sih,MUNIC_MOV,group,210910,5573
sih,MUNIC_MOV,group,210920,572
sih,MUNIC_MOV,group,210927,231
sih,MUNIC_MOV,group,210930,531
sih,MUNIC_MOV,group,210940,532
sih,MUNIC_MOV,group,210945,841
sih,MUNIC_MOV,group,210950,1907
sih,MUNIC_MOV,group,210960,2077
sih,MUNIC_MOV,group,210970,220
sih,MUNIC_MOV,group,210975,5
sih,MUNIC_MOV,group,210980,5217
