res_cod_municipio,int_cod_municipio,records
310490,310490,1758
210590,210120,1755
270940,270940,1752
280050,280290,1750
210070,210070,1746
316290,316290,1746
250050,250630,1745
260790,260960,1742
411690,411690,1742
330290,330290,1740
330414,330045,1737
260730,260990,1735
230523,230440,1734
313760,310620,1733
510623,510623,1733
220620,220620,1731
291180,291180,1730
320520,320130,1730
420545,420460,1730
313490,313490,1729
315430,315430,1725
354660,354660,1725
330285,330045,1722
260320,260320,1721
293250,291360,1721
110149,110149,1720
230625,230440,1720
421690,421690,1718
270110,270930,1717
351370,351370,1716
261620,261620,1715
290490,290490,1715
313780,313780,1715
130150,130150,1712
240580,240580,1708
311860,310670,1708
150650,150442,1706
280630,280210,1705
230185,231130,1702
314290,314290,1702
314590,314590,1701
314740,316720,1699
230950,230950,1697
292575,292575,1696
353530,353530,1694
312080,312080,1693
411770,411770,1693
140017,140010,1685
291085,291085,1685
313120,313120,1685
411180,411180,1685
352520,352590,1684
355480,353800,1682
170550,170210,1678
231110,230250,1674
500690,500690,1673
211140,211140,1672
210440,210440,1671
315140,315140,1670
270130,270430,1669
210409,210409,1666
293220,291480,1665
330270,330330,1664
500020,500020,1664
241150,241150,1663
432180,432180,1663
240830,241150,1662
292890,290320,1660
293120,293290,1660
353460,353460,1659
260930,261220,1657
410970,410970,1656
510325,510325,1656
410120,410120,1655
510700,510700,1653
261530,260950,1652
150740,150240,1651
231350,231350,1650
270850,270850,1647
293210,293210,1647
314630,314630,1647
150830,150170,1646
150200,150200,1644
270610,270800,1642
150650,150650,1640
210420,210420,1640
231355,230640,1637
220320,220320,1636
251190,250750,1636
230470,230260,1635
350050,350050,1635
270940,270430,1634
420390,420390,1634
520030,520030,1634
220020,220020,1632
260005,260960,1631
210547,210160,1630
292950,292950,1630
351150,351150,1628
230100,230428,1627
421130,420820,1627
250600,250600,1626
330170,330045,1625
355180,354260,1624
410650,410650,1623
313115,313130,1620
352460,353620,1620
431100,431100,1619
150540,150540,1617
170820,170950,1616
291270,291270,1616
240230,240230,1615
150350,150240,1613
230450,231290,1613
292880,292880,1613
310590,310590,1613
353710,353710,1612
354160,354160,1611
240110,240800,1609
230780,230020,1608
311550,311550,1608
520490,520490,1608
291915,291460,1607
270100,270860,1606
270895,270800,1605
250700,250700,1604
412080,410400,1604
261320,260600,1603
313310,313310,1603
311510,311510,1602
231195,230420,1601
150190,150190,1597
353740,353740,1597
410100,410100,1597
291600,291600,1596
240580,240810,1593
230425,230425,1592
230765,230440,1591
250890,250890,1591
230220,230220,1589
290140,290320,1583
150450,150450,1582
510300,510340,1582
261030,260600,1581
291580,291580,1580
311320,311320,1579
312410,310620,1579
355630,355630,1579
230725,230020,1577
315400,315400,1577
431850,431560,1576
500740,500740,1576
250890,251370,1575
260640,260640,1575
171488,170210,1574
280230,280290,1573
230820,231290,1572
270330,270800,1570
292500,292500,1567
411440,411440,1563
521020,521020,1562
231375,230640,1561
270020,270860,1561
160030,160060,1558
210630,210630,1558
311840,311840,1558
270830,270930,1556
290780,290160,1554
290265,292660,1553
210780,210780,1552
130300,130300,1549
231270,231270,1548
320460,320460,1548
260880,260600,1547
432190,432190,1546
230290,230210,1544
352920,352920,1543
430640,430640,1542
210760,210760,1540
251240,250400,1540
260320,260600,1540
292525,292525,1539
500290,500290,1539
210660,210660,1538
150835,150835,1533
260070,260950,1532
510560,510560,1532
220250,221060,1530
260290,261160,1528
353150,353150,1528
260050,260600,1527
291270,291480,1527
313960,313960,1527
230535,230110,1525
260900,260900,1522
150400,150400,1521
260005,261160,1519
292760,292400,1518
330415,330415,1518
355150,354340,1518
261560,261560,1517
270380,270430,1517
500710,500710,1517
160053,160030,1514
230205,230260,1513
352350,350750,1513
500795,500795,1513
250250,250400,1511
250920,250400,1510
290750,292520,1510
330300,330300,1510
260825,260600,1508
260370,260370,1505
211030,211030,1503
314460,314460,1502
230393,231130,1499
292960,292960,1499
150140,150442,1498
316553,312980,1497
291610,291610,1496
430860,430860,1495
290630,291360,1494
290670,290670,1494
420500,420500,1492
251610,250400,1491
291040,291040,1490
432380,430463,1490
292020,292020,1489
411125,410690,1488
261130,261640,1484
510706,510706,1483
240020,240800,1481
510330,510330,1481
250080,250630,1480
291050,291050,1479
270400,270030,1478
314510,314510,1478
230650,230210,1477
290410,290410,1477
350880,350880,1477
210535,210535,1476
260260,260260,1476
241400,241120,1475
351500,352220,1475
240050,240050,1472
291770,291770,1472
220310,220190,1471
431840,431840,1470
270710,270710,1468
314200,314200,1468
220470,221130,1467
312830,312830,1467
280540,280450,1466
150796,150240,1465
270810,270930,1465
140015,140010,1463
293200,293200,1463
521483,521483,1463
260610,261640,1461
291835,291460,1460
421370,421480,1460
431530,431530,1459
210825,210825,1456
150805,150805,1455
351907,350950,1455
251450,250370,1453
352280,352280,1453
500790,500270,1453
270170,270430,1452
292335,291750,1452
230230,230230,1449
270890,270430,1449
290120,293330,1449
500600,500600,1449
353560,354990,1448
230840,230190,1447
350580,350580,1443
431010,431010,1443
210850,210990,1441
230560,230410,1438
351350,354850,1437
292205,292205,1435
261370,261160,1434
330227,330045,1434
432090,432090,1434
292840,290320,1433
230310,231290,1432
410440,410440,1432
150715,150715,1431
315820,315820,1431
351480,353620,1431
316240,316240,1428
320334,320190,1427
410760,410760,1427
411460,412770,1427
210315,210467,1426
251120,250750,1425
292140,291750,1424
354750,354750,1423
520620,530010,1423
313505,313505,1422
291370,290070,1421
150340,150240,1420
420630,420290,1420
521740,521740,1419
421830,421830,1418
261340,261000,1417
355300,355300,1416
411350,411350,1415
220150,220370,1414
270600,270800,1412
410590,410590,1412
171650,171650,1411
320405,320490,1411
351540,351540,1411
412402,410480,1411
290290,293330,1410
293270,291360,1409
420690,420690,1409
231220,231290,1407
292040,291800,1407
261070,261070,1406
353630,353630,1406
270200,270030,1405
290990,291840,1404
170700,170700,1403
210845,210043,1402
430820,430820,1401
210190,210190,1400
251390,251390,1400
520350,520350,1400
260660,260120,1397
431540,432140,1396
430680,430680,1394
261150,261000,1393
315990,315990,1393
130050,130340,1392
210460,210460,1391
353110,354100,1391
221000,221000,1390
261310,261310,1390
510860,510860,1390
290970,290320,1389
351760,351760,1389
432220,432220,1389
211100,211100,1387
280550,280350,1387
230430,230420,1386
261370,260345,1385
432140,432140,1385
230837,230640,1384
290490,292900,1383
150440,150240,1381
230526,231130,1381
260680,261160,1381
290170,291080,1381
230830,230830,1379
110080,110020,1377
411560,411560,1377
431306,431990,1377
330575,330430,1376
353440,351060,1376
520010,520110,1376
521250,521250,1376
352250,350570,1375
230300,230280,1373
292900,292900,1373
431330,431330,1373
320340,320340,1372
231240,230440,1371
355030,351570,1371
220050,220050,1370
350560,355170,1370
211160,211160,1369
510590,510590,1368
210680,210680,1365
220230,220230,1364
210550,210530,1363
231150,230760,1363
270840,270840,1363
330130,330130,1363
350960,352590,1363
352000,350530,1363
410540,410540,1362
261247,261390,1361
292225,291320,1361
310190,310190,1360
290080,293135,1356
130430,130430,1353
291160,292900,1350
411950,410400,1350
150145,150680,1349
150660,150240,1349
260200,260200,1348
292010,292010,1347
430545,432160,1346
140045,140010,1345
260770,260770,1345
410490,411990,1345
351870,354850,1344
351080,351080,1342
351140,351140,1341
310900,310900,1338
130068,130068,1337
311150,311150,1337
220870,220190,1336
230425,230020,1335
352044,352044,1335
290380,291470,1334
150160,150220,1333
317090,314330,1333
311420,312230,1331
120070,120070,1330
291310,291310,1330
292190,292190,1329
351160,355400,1329
355395,350400,1328
430535,431840,1328
320350,320350,1327
311440,311440,1325
140030,140010,1324
293130,293130,1324
351515,352690,1324
270440,270030,1322
410110,410110,1320
110005,110005,1319
221040,221040,1319
210637,210467,1318
290820,292900,1318
291650,280350,1318
291880,292870,1317
292610,292610,1315
432270,432270,1315
500380,500380,1315
110033,110033,1314
230610,231290,1314
270180,270800,1313
270550,270930,1313
354800,350190,1313
260730,260730,1312
352970,352970,1312
290250,290320,1311
292210,292210,1311
292595,292595,1311
355650,350960,1311
150157,150157,1310
292310,292310,1310
260660,260660,1309
320210,320210,1309
320300,320300,1309
230740,230550,1308
211003,210467,1307
260730,260110,1307
510780,510340,1307
412100,412100,1306
500460,500460,1305
250610,250400,1303
270690,270690,1303
317130,317130,1303
411420,411420,1302
412230,421010,1301
241250,240940,1300
410570,410570,1300
230810,230250,1299
352330,352210,1299
150430,150240,1298
421290,421290,1298
420245,420200,1297
150650,150080,1293
280580,280350,1292
292250,292250,1292
292925,292925,1290
411007,412710,1290
500480,500430,1290
230130,230130,1289
292650,292660,1288
210220,210340,1287
270150,270030,1286
313320,313320,1286
410680,410680,1286
230230,230020,1284
261630,260950,1283
261410,261410,1282
230740,230740,1281
260720,260790,1281
313665,310670,1281
420580,420910,1281
150495,150495,1280
220330,221100,1279
210355,210120,1278
270760,270630,1277
290670,293330,1276
293015,290390,1275
410280,410280,1275
411140,411140,1275
290115,290115,1272
290940,290320,1272
431780,431780,1270
260650,260650,1269
260160,261220,1267
330350,330320,1267
330500,330500,1267
351000,351000,1267
431010,431405,1267
270280,270430,1266
314470,313620,1265
240470,240020,1263
270300,270930,1263
317000,310860,1263
150780,150780,1260
320503,320120,1260
290682,290682,1259
261600,261600,1257
270840,270030,1257
311370,311370,1257
210410,210410,1256
260030,260030,1255
260530,260530,1253
280600,280290,1250
290990,290990,1250
354160,352710,1249
140070,140010,1247
230200,230250,1247
353920,354140,1247
410442,410442,1247
410450,410450,1247
510650,510340,1247
352600,352600,1246
290550,290550,1244
316555,313920,1243
210660,211220,1242
270750,270670,1242
354995,352220,1239
280130,280030,1238
290080,290080,1237
320420,320280,1237
120035,120020,1236
220070,221060,1236
241335,240800,1236
312670,312670,1235
211102,211102,1234
313880,313880,1234
520030,520110,1234
150715,150420,1232
350990,353620,1232
316900,316990,1231
210080,210080,1230
240610,240610,1230
431950,431240,1230
520170,520170,1230
150430,150430,1227
290570,291920,1227
354075,350250,1226
432200,432200,1226
150635,150442,1225
411800,411800,1225
420768,421950,1225
250910,251370,1224
280390,280290,1223
292260,293290,1223
130330,130330,1222
260380,260600,1222
355480,355410,1221
261610,261220,1220
270830,270830,1220
293345,290320,1220
220820,220800,1219
230445,230110,1219
250720,250400,1219
293360,291460,1218
320090,320090,1217
521090,521090,1217
210770,210770,1216
412190,412190,1214
250190,250630,1213
291110,290320,1212
311270,314330,1212
313300,313300,1211
320115,320506,1211
261520,261220,1210
110033,110010,1209
290610,290610,1208
290760,290760,1207
500800,500270,1206
140020,140010,1205
290620,291460,1205
290690,290690,1205
510270,510270,1205
150611,150220,1204
251510,250400,1204
412760,412550,1204
260020,260020,1202
352570,352570,1202
421170,421170,1202
292270,292270,1201
315790,315790,1201
411620,411820,1201
210197,210467,1199
280590,280030,1199
310200,310200,1199
171820,172100,1198
220450,220450,1198
231390,231290,1198
521040,520870,1198
291290,291290,1197
353980,355030,1197
500070,500070,1197
280350,280030,1196
240700,240940,1195
350170,350320,1195
522010,522010,1194
150497,150420,1192
230395,230440,1192
311450,311450,1191
312950,312950,1191
260300,261220,1190
280750,280210,1190
291735,291735,1190
170100,170210,1189
270460,270800,1188
314760,314760,1188
140045,140045,1187
314090,313940,1185
500100,500100,1185
251540,250400,1184
231320,231320,1183
220465,220770,1182
311300,311300,1181
351630,350900,1181
260830,260600,1180
280030,280480,1180
315680,315680,1178
411460,411460,1178
522020,522020,1177
261485,261000,1174
310940,310940,1174
432010,432010,1174
355030,351880,1173
355030,352220,1173
412380,412380,1173
412730,412730,1172
290160,290160,1171
430940,430940,1171
230340,230340,1170
412120,410690,1170
354670,354390,1168
150020,150140,1167
330025,330025,1166
420840,420840,1166
110009,110009,1165
351310,354340,1165
520800,530010,1164
261180,261180,1163
292700,280210,1162
270510,270510,1161
292925,291460,1161
261245,260990,1158
280660,280030,1158
350530,350530,1158
291340,291340,1157
355720,355720,1156
250860,251370,1153
293080,293080,1153
251140,251140,1152
352010,352010,1152
510677,510335,1151
230050,231290,1150
231200,231200,1149
353240,353240,1149
172110,171320,1148
260875,260875,1147
353980,352310,1146
353700,353700,1144
130410,130410,1142
314980,314980,1142
315800,313170,1142
420455,420930,1142
210255,210900,1141
320405,320405,1141
130090,130090,1140
230500,231340,1140
292230,290980,1140
293076,290160,1140
410850,410850,1139
290135,293010,1138
170290,170255,1137
250690,250690,1136
172090,172090,1135
311060,311060,1135
230195,231160,1134
290030,291060,1134
291300,291300,1134
310510,310510,1134
353850,352720,1134
410620,410180,1134
130220,130220,1133
351200,351200,1133
251120,251370,1132
210260,210260,1130
261580,260120,1130
270100,270100,1130
292290,292290,1130
261290,261000,1128
315390,314480,1127
520995,520995,1127
280120,280450,1125
280460,280130,1125
292090,290560,1125
293260,293260,1125
314690,316720,1125
350170,350170,1125
312200,312200,1124
521730,520110,1124
351850,352230,1123
261580,261580,1122
313770,313770,1121
150450,150180,1120
510337,510337,1120
230945,230440,1119
430163,432160,1119
160040,160030,1115
522045,520870,1115
310950,310950,1114
430480,430210,1113
432145,432145,1113
291380,291080,1112
150495,150230,1111
260345,261370,1110
352220,355030,1109
280620,280350,1108
420400,420900,1108
210390,210340,1107
210130,210370,1106
292480,292480,1105
350800,352240,1105
160020,160020,1104
291075,290160,1104
412200,412200,1104
520880,520880,1104
240650,240310,1103
231060,230250,1102
311410,316370,1102
411020,411070,1101
431820,431820,1101
260620,260960,1099
292990,291440,1099
317103,313510,1099
313690,313690,1098
330414,330510,1098
210610,210610,1096
210735,210735,1096
260750,260750,1096
312420,311330,1096
315217,313330,1096
312570,312090,1095
150130,150140,1094
210565,210467,1093
353540,353540,1093
211176,210530,1092
260410,261640,1091
292240,292240,1091
330060,330060,1091
330285,330510,1091
170380,170255,1090
510260,510260,1090
420845,420910,1089
292970,292970,1088
251230,251230,1087
110001,110001,1086
260500,260500,1086
500260,500260,1086
210745,210745,1085
291850,291460,1084
150520,150210,1083
292590,292590,1083
350460,354980,1083
310855,313630,1082
313950,313950,1081
290485,290980,1080
350130,350130,1079
261080,260120,1078
230830,230250,1077
270120,270630,1077
270250,270800,1077
430650,430350,1077
290910,290910,1076
411450,411450,1076
410345,410345,1075
231126,230410,1073
431760,431760,1073
291520,291390,1071
350870,354970,1071
260160,260160,1070
260290,260520,1070
351240,352690,1070
520840,520110,1070
220520,220800,1069
314400,314400,1069
261255,260990,1067
310100,310100,1067
411120,411850,1067
510517,510517,1067
311770,311770,1066
315560,316800,1066
241250,241250,1064
220880,221100,1062
260790,260940,1062
221070,221070,1061
313700,316860,1060
314730,314730,1060
320370,320370,1060
431960,431960,1060
432280,432280,1060
171886,170210,1059
