File Name,State,Year,Month,Rows,ANO_CMPT,MUNIC_RES,NASC,PROC_REA,DT_INTER,MUNIC_MOV,IDADE,INSTRU,CNES,RACA_COR,CGC_HOSP,ano_internacao,int_MSAUDCOD,int_RSAUDCOD,int_LATITUDE,int_LONGITUDE,int_REGIAO,int_SIGLA_UF,int_NOME_UF,int_MUNNOMEX,res_SIGLA_UF,res_MUNNOMEX,res_MSAUDCOD,res_RSAUDCOD,res_LATITUDE,res_LONGITUDE,res_REGIAO,def_idade_anos,def_procedimento_realizado,def_rsaud_res,def_rsaud_int,res_uf_CODIGO_UF,res_MUNCOD,def_regiao_int,def_regiao_res,def_uf_int,def_uf_sigla_int,def_uf_res,def_uf_sigla_res,def_municipio_int,def_municipio_res,cod_uf_res,cod_uf_mov,idade_nascimento_anos
ETLSIH.ST_RO_2012_7_t.csv,RO,2012,7,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,733,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,,,,,,,,,,,,,
ETLSIH.ST_RO_2012_8_t.csv,RO,2012,8,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,698,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,,,,,,,,,,,,,
ETLSIH.ST_RO_2012_9_t.csv,RO,2012,9,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,707,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,1013,,,,,,,,,,,,,
ETLSIH.ST_RO_2012_10_t.csv,RO,2012,10,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,674,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,,,,,,,,,,,,,
ETLSIH.ST_RO_2012_11_t.csv,RO,2012,11,951,951,951,951,951,951,951,951,951,951,951,630,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,951,,,,,,,,,,,,,
ETLSIH.ST_RO_2012_12_t.csv,RO,2012,12,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,646,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,,,,,,,,
ETLSIH.ST_RO_2013_1_t.csv,RO,2013,1,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,747,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,1091,,,,,,,,,,,,,
ETLSIH.ST_RO_2013_2_t.csv,RO,2013,2,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,713,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,1274,,,,,,,,,,,,,
ETLSIH.ST_RO_2013_3_t.csv,RO,2013,3,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,797,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,,,,,,,,,,,,,
ETLSIH.ST_RO_2013_4_t.csv,RO,2013,4,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,815,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,,,,,,,,,,,,,
ETLSIH.ST_RO_2013_5_t.csv,RO,2013,5,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,921,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,1402,,,,,,,,,,,,,
ETLSIH.ST_RO_2013_6_t.csv,RO,2013,6,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,968,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,1342,,,,,,,,,,,,,
ETLSIH.ST_RO_2013_7_t.csv,RO,2013,7,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,978,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,,,,,,,,,,,,,
ETLSIH.ST_RO_2013_8_t.csv,RO,2013,8,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1153,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,1535,,,,,,,,,,,,,
ETLSIH.ST_RO_2013_9_t.csv,RO,2013,9,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396,992,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396,1396,,,,,,,,,,,,,
ETLSIH.ST_RO_2013_10_t.csv,RO,2013,10,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,940,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,1300,,,,,,,,,,,,,
ETLSIH.ST_RO_2013_11_t.csv,RO,2013,11,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,888,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,1197,,,,,,,,,,,,,
ETLSIH.ST_RO_2013_12_t.csv,RO,2013,12,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,914,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,1302,,,,,,,,,,,,,
ETLSIH.ST_RO_2014_1_t.csv,RO,2014,1,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,895,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,1310,,,,,,,,,,,,,
ETLSIH.ST_RO_2014_2_t.csv,RO,2014,2,1174,1174,1174,1174,1174,1174,1174,1174,1174,1174,1174,740,1174,1174,1174,1174,1174,1174,1174,1174,1174,1174,1174,1174,1174,1174,1174,1174,1174,1174,1174,1174,,,,,,,,,,,,,
ETLSIH.ST_RO_2014_3_t.csv,RO,2014,3,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,972,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,,,,,,,,,,,,,
ETLSIH.ST_RO_2014_4_t.csv,RO,2014,4,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,930,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,1431,,,,,,,,,,,,,
ETLSIH.ST_RO_2014_5_t.csv,RO,2014,5,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1029,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,,,,,,,,,,,,,
ETLSIH.ST_RO_2014_6_t.csv,RO,2014,6,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,885,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,1245,,,,,,,,,,,,,
ETLSIH.ST_RO_2014_7_t.csv,RO,2014,7,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,925,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,1414,,,,,,,,,,,,,
ETLSIH.ST_RO_2014_8_t.csv,RO,2014,8,1309,1309,1309,1309,1309,1309,1309,1309,1309,1309,1309,960,1309,1309,1309,1309,1309,1309,1309,1309,1309,1309,1309,1309,1309,1309,1309,1309,1309,1309,1309,1309,,,,,,,,,,,,,
ETLSIH.ST_RO_2014_9_t.csv,RO,2014,9,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,897,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,1297,,,,,,,,,,,,,
ETLSIH.ST_RO_2014_10_t.csv,RO,2014,10,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,916,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,,,,,,,,,,,,,
ETLSIH.ST_RO_2014_11_t.csv,RO,2014,11,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,840,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,1348,,,,,,,,,,,,,
ETLSIH.ST_RO_2014_12_t.csv,RO,2014,12,1330,1330,1330,1330,1330,1330,1330,1330,1330,1330,1330,933,1330,1330,1330,1330,1330,1330,1330,1330,1330,1330,1330,1330,1330,1330,1330,1330,1330,1330,1330,1330,,,,,,,,,,,,,
ETLSIH.ST_RO_2015_1_t.csv,RO,2015,1,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,585,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,1157,,,,,,,,,,,,,
ETLSIH.ST_RO_2015_2_t.csv,RO,2015,2,850,850,850,850,850,850,850,850,850,850,850,537,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,850,,,,,,,,,,,,,
ETLSIH.ST_RO_2015_3_t.csv,RO,2015,3,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,582,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,1006,,,,,,,,,,,,,
ETLSIH.ST_RO_2015_4_t.csv,RO,2015,4,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,621,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,,,,,,,,,,,,,
ETLSIH.ST_RO_2015_5_t.csv,RO,2015,5,1192,1192,1192,1192,1192,1192,1192,1192,1192,1192,1192,505,1192,1192,1192,1192,1192,1192,1192,1192,1192,1192,1192,1192,1192,1192,1192,1192,1192,1192,1192,1192,,,,,,,,,,,,,
ETLSIH.ST_RO_2015_6_t.csv,RO,2015,6,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,448,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,,,,,,,,,,,,,
ETLSIH.ST_RO_2015_7_t.csv,RO,2015,7,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,441,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,,,,,,,,,,,,,
ETLSIH.ST_RO_2015_8_t.csv,RO,2015,8,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,436,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,,,,,,,,,,,,,
ETLSIH.ST_RO_2015_9_t.csv,RO,2015,9,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,540,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,1111,,,,,,,,,,,,,
ETLSIH.ST_RO_2015_10_t.csv,RO,2015,10,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,485,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,1052,,,,,,,,,,,,,
ETLSIH.ST_RO_2015_11_t.csv,RO,2015,11,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,485,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,1107,,,,,,,,,,,,,
ETLSIH.ST_RO_2015_12_t.csv,RO,2015,12,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,537,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,,,,,,,,,,,,,
ETLSIH.ST_RO_2016_1_t.csv,RO,2016,1,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,434,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,1002,,,,,,,,,,,,,
ETLSIH.ST_RO_2016_2_t.csv,RO,2016,2,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,456,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,1109,,,,,,,,,,,,,
ETLSIH.ST_RO_2016_3_t.csv,RO,2016,3,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,485,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,1023,,,,,,,,,,,,,
ETLSIH.ST_RO_2016_4_t.csv,RO,2016,4,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,466,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,1146,,,,,,,,,,,,,
ETLSIH.ST_RO_2016_5_t.csv,RO,2016,5,962,962,962,962,962,962,962,962,962,962,962,469,962,962,962,962,962,962,962,962,962,962,962,962,962,962,962,962,962,962,962,962,,,,,,,,,,,,,
ETLSIH.ST_RO_2016_6_t.csv,RO,2016,6,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,550,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,1294,,,,,,,,,,,,,
ETLSIH.ST_RO_2016_7_t.csv,RO,2016,7,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,432,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,,,,,,,,,,,,,
ETLSIH.ST_RO_2016_8_t.csv,RO,2016,8,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,515,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,,,,,,,,,,,,,
ETLSIH.ST_RO_2016_9_t.csv,RO,2016,9,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,490,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,1085,,,,,,,,,,,,,
ETLSIH.ST_RO_2016_10_t.csv,RO,2016,10,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,505,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,1060,,,,,,,,,,,,,
ETLSIH.ST_RO_2016_11_t.csv,RO,2016,11,952,952,952,952,952,952,952,952,952,952,952,498,952,952,952,952,952,952,952,952,952,952,952,952,952,952,952,952,952,952,952,952,,,,,,,,,,,,,
ETLSIH.ST_RO_2016_12_t.csv,RO,2016,12,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,492,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,1030,,,,,,,,,,,,,
ETLSIH.ST_RO_2017_1_t.csv,RO,2017,1,1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,529,1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,1086,,,,,,,,,,,,,
ETLSIH.ST_RO_2017_2_t.csv,RO,2017,2,1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,442,1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,1055,,,,,,,,,,,,,
ETLSIH.ST_RO_2017_3_t.csv,RO,2017,3,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,624,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,1115,,,,,,,,,,,,,
ETLSIH.ST_RO_2017_4_t.csv,RO,2017,4,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352,651,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352,1352,,,,,,,,,,,,,
ETLSIH.ST_RO_2017_5_t.csv,RO,2017,5,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,670,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,,,,,,,,,,,,,
ETLSIH.ST_RO_2017_6_t.csv,RO,2017,6,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,646,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,,,,,,,,,,,,,
ETLSIH.ST_RO_2017_7_t.csv,RO,2017,7,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,553,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,,,,,,,,,,,,,
ETLSIH.ST_RO_2017_8_t.csv,RO,2017,8,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,634,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,1160,,,,,,,,,,,,,
ETLSIH.ST_RO_2017_9_t.csv,RO,2017,9,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,597,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,1152,,,,,,,,,,,,,
ETLSIH.ST_RO_2017_10_t.csv,RO,2017,10,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,621,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,1191,,,,,,,,,,,,,
ETLSIH.ST_RO_2017_11_t.csv,RO,2017,11,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,642,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,,,,,,,,,,,,,
ETLSIH.ST_RO_2017_12_t.csv,RO,2017,12,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,622,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,1235,,,,,,,,,,,,,
ETLSIH.ST_RO_2018_1_t.csv,RO,2018,1,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,686,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,1289,,,,,,,,,,,,,
ETLSIH.ST_RO_2018_2_t.csv,RO,2018,2,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,620,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,1327,,,,,,,,,,,,,
ETLSIH.ST_RO_2018_3_t.csv,RO,2018,3,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,578,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,1104,,,,,,,,,,,,,
ETLSIH.ST_RO_2018_4_t.csv,RO,2018,4,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,721,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,,,,,,,,,,,,,
ETLSIH.ST_RO_2018_5_t.csv,RO,2018,5,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,712,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,1387,,,,,,,,,,,,,
ETLSIH.ST_RO_2018_6_t.csv,RO,2018,6,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,654,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,,,,,,,,,,,,,
ETLSIH.ST_RO_2018_7_t.csv,RO,2018,7,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,665,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,1318,,,,,,,,,,,,,
ETLSIH.ST_RO_2018_8_t.csv,RO,2018,8,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,706,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,1316,,,,,,,,,,,,,
ETLSIH.ST_RO_2018_9_t.csv,RO,2018,9,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,721,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,,,,,,,,,,,,,
ETLSIH.ST_RO_2018_10_t.csv,RO,2018,10,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,677,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,1567,,,,,,,,,,,,,
ETLSIH.ST_RO_2018_11_t.csv,RO,2018,11,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,726,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,1261,,,,,,,,,,,,,
ETLSIH.ST_RO_2018_12_t.csv,RO,2018,12,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,695,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,1238,,,,,,,,,,,,,
ETLSIH.ST_RO_2019_1_t.csv,RO,2019,1,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,641,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,1262,,,,,,,,,,,,,
ETLSIH.ST_RO_2019_2_t.csv,RO,2019,2,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,631,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,,,,,,,,,,,,,
ETLSIH.ST_RO_2019_3_t.csv,RO,2019,3,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,676,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,1269,,,,,,,,,,,,,
ETLSIH.ST_RO_2019_4_t.csv,RO,2019,4,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,682,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,,,,,,,,,,,,,
ETLSIH.ST_RO_2019_5_t.csv,RO,2019,5,1386,1386,1386,1386,1386,1386,1386,1386,1386,1386,1386,714,1386,1386,1386,1386,1386,1386,1386,1386,1386,1386,1386,1386,1386,1386,1386,1386,1386,1386,1386,1386,,,,,,,,,,,,,
ETLSIH.ST_RO_2019_6_t.csv,RO,2019,6,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,706,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,1280,,,,,,,,,,,,,
ETLSIH.ST_RO_2019_7_t.csv,RO,2019,7,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,587,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,1065,,,,,,,,,,,,,
ETLSIH.ST_RO_2019_8_t.csv,RO,2019,8,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,652,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,1187,,,,,,,,,,,,,
ETLSIH.ST_RO_2019_9_t.csv,RO,2019,9,1339,1339,1339,1339,1339,1339,1339,1339,1339,1339,1339,778,1339,1339,1339,1339,1339,1339,1339,1339,1339,1339,1339,1339,1339,1339,1339,1339,1339,1339,1339,1339,,,,,,,,,,,,,
ETLSIH.ST_RO_2019_10_t.csv,RO,2019,10,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,720,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,,,,,,,,,,,,,
ETLSIH.ST_RO_2019_11_t.csv,RO,2019,11,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,717,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,1185,,,,,,,,,,,,,
ETLSIH.ST_RO_2019_12_t.csv,RO,2019,12,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,667,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,1199,,,,,,,,,,,,,
ETLSIH.ST_RO_2020_1_t.csv,RO,2020,1,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,760,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,1286,0,,,,,,,,,,,,,
ETLSIH.ST_RO_2020_2_t.csv,RO,2020,2,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,680,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,0,,,,,,,,,,,,,
ETLSIH.ST_RO_2020_3_t.csv,RO,2020,3,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,680,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,0,,,,,,,,,,,,,
ETLSIH.ST_RO_2020_4_t.csv,RO,2020,4,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,682,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,0,,,,,,,,,,,,,
ETLSIH.ST_RO_2020_5_t.csv,RO,2020,5,1331,1331,1331,1331,1331,1331,1331,1331,1331,1331,1331,721,1331,1331,1331,1331,1331,1331,1331,1331,1331,1331,1331,1331,1331,1331,1331,1331,1331,1331,1331,0,,,,,,,,,,,,,
ETLSIH.ST_RO_2020_6_t.csv,RO,2020,6,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,606,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,1103,0,,,,,,,,,,,,,
ETLSIH.ST_RO_2020_7_t.csv,RO,2020,7,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,644,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,0,,,,,,,,,,,,,
ETLSIH.ST_RO_2020_8_t.csv,RO,2020,8,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,643,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,1126,0,,,,,,,,,,,,,
